,Point,Pass,DontPass,betName,betAmt,Q,N
3713,6,15,0,comeOdds,15,1.4999999999999991,12
3714,4,0,15,hard8,15,14.347826086956522,23
3715,9,15,0,aceDuece,15,-2.4999999999999996,24
3716,10,15,0,buy6,15,-17.55,15
3717,4,15,0,buy6,15,-4.359375000000002,16
3718,6,15,0,snakeeyes,15,-18.75,48
3719,9,15,0,place8,15,1.5909090909090957,11
3720,4,0,15,buy6,15,16.5,12
3721,6,0,15,buy5,15,1.35,5
3722,9,15,0,hard8,15,-1.764705882352942,34
3723,6,15,0,hiLo,15,-14.117647058823529,34
3724,8,15,0,place5,15,-6.0,3
3725,9,0,15,hard8,15,-10.384615384615387,26
3726,9,0,15,place8,15,4.861111111111116,18
3727,5,15,0,hard8,15,3.6000000000000023,25
3728,8,0,15,hard10,15,-15.0,4
3729,9,0,15,buy6,15,27.631578947368418,19
3730,8,0,15,buy6,15,-8.775,10
3731,8,15,0,hard8,15,7.5000000000000036,28
3732,8,0,15,lay6,15,0.0,1
3733,5,15,0,buy9,15,-9.5625,8
3734,6,15,0,lay8,15,0.0,1
3735,4,15,0,place8,15,3.5000000000000058,15
3736,9,15,0,yoleven,15,2.8571428571428568,21
3737,4,0,15,snakeeyes,15,-10.799999999999999,25
3738,9,15,0,buy8,15,2.823529411764705,17
3739,5,0,15,horn,15,-12.0,5
3740,10,15,0,boxcars,15,-5.0,27
3741,10,15,0,place8,15,-8.529411764705882,17
3742,5,0,15,hard8,15,-5.384615384615384,39
3743,6,15,0,place4,15,0.0,1
3744,8,0,15,hiLo,15,1.695613346700239e-15,44
3745,10,0,15,dontPassOdds,15,22.5,1
3746,6,0,15,hard6,15,9.473684210526315,19
3747,5,15,0,buy8,15,9.562500000000002,12
3748,8,0,15,snakeeyes,15,-15.0,66
3749,4,0,15,buy8,15,2.9558823529411775,17
3750,9,0,15,buy10,15,18.75,7
3751,6,0,15,boxcars,15,-8.239436619718312,71
3752,8,15,0,come,15,-10.0,3
3753,6,0,15,dontComeOdds,15,-1.2499999999999996,14
3754,6,0,15,hard10,15,-6.0,5
3755,4,0,15,dontCome,15,5.384615384615386,39
3756,6,15,0,cAndE,15,-4.615384615384616,13
3757,4,15,0,comeOdds,15,-11.25,4
3758,8,15,0,buy8,15,5.571428571428571,14
3759,8,15,0,place6,15,-8.529411764705882,17
3760,10,0,15,buy9,15,3.375,8
3761,8,15,0,snakeeyes,15,-0.4838709677419385,62
3762,5,15,0,hard6,15,-8.571428571428571,21
3763,6,15,0,aceDuece,15,11.379310344827589,29
3764,6,0,15,buy10,15,-12.0,5
3765,5,0,15,yoleven,15,-7.826086956521741,23
3766,8,0,15,boxcars,15,-6.492537313432832,67
3767,9,0,15,dontPassOdds,15,-8.0,5
3768,10,0,15,dontCome,15,16.95652173913043,46
3769,6,15,0,buy6,15,-16.166666666666668,9
3770,4,0,15,hard6,15,5.999999999999999,35
3771,10,0,15,snakeeyes,15,2.6923076923076925,39
3772,8,0,15,buy4,15,-5.250000000000001,6
3773,4,15,0,boxcars,15,-21.818181818181817,22
3774,8,15,0,hard6,15,0.0,25
3775,10,0,15,place9,15,15.0,4
3776,6,15,0,horn,15,-20.0,6
3777,4,15,0,place6,15,-3.653846153846152,13
3778,10,0,15,place8,15,9.772727272727277,11
3779,5,0,15,hard10,15,7.499999999999999,8
3780,6,15,0,place5,15,3.0,4
3781,9,15,0,place6,15,3.92857142857143,14
3782,9,0,15,dontComeOdds,15,9.285714285714286,7
3783,6,0,15,place4,15,-15.0,2
3784,5,0,15,hard6,15,12.631578947368421,38
3785,5,0,15,hard4,15,-15.0,6
3786,8,15,0,yoleven,15,0.7894736842105262,38
3787,6,15,0,buy8,15,6.500000000000002,12
3788,6,0,15,dontPassOdds,15,14.722222222222225,9
3789,10,0,15,buy8,15,3.6249999999999996,12
3790,5,15,0,horn,15,30.0,2
3791,8,15,0,aceDuece,15,3.3333333333333335,36
3792,9,0,15,yoleven,15,1.2499999999999991,24
3793,6,0,15,place9,15,2.4,5
3794,10,0,15,hard8,15,6.206896551724139,29
3795,8,0,15,dontPassOdds,15,8.333333333333334,12
3796,6,0,15,hard8,15,-12.857142857142854,35
3797,10,0,15,yoleven,15,6.428571428571429,14
3798,6,0,15,hiLo,15,-2.3076923076923066,39
3799,8,15,0,comeOdds,15,1.5,12
3800,6,15,0,passOdds,15,-7.090909090909091,11
3801,9,15,0,boxcars,15,14.062499999999998,32
3802,5,15,0,place6,15,-15.666666666666664,15
3803,5,15,0,big6,15,-7.5,4
3804,9,15,0,snakeeyes,15,-2.777777777777777,27
3805,4,15,0,hard6,15,2.1428571428571423,28
3806,6,15,0,yoleven,15,2.000000000000001,30
3807,10,0,15,aceDuece,15,-1.875,16
3808,9,0,15,hiLo,15,39.60000000000001,25
3809,4,15,0,buy4,15,-0.29999999999999893,5
3810,5,15,0,lay8,15,-30.0,2
3811,4,0,15,place8,15,26.62500000000001,20
3812,8,0,15,aceDuece,15,-1.304347826086955,46
3813,8,0,15,place5,15,8.000000000000002,6
3814,9,15,0,hard6,15,-11.11111111111111,27
3815,5,15,0,yoleven,15,-3.157894736842105,19
3816,6,15,0,hard10,15,-20.0,3
3817,4,15,0,buy9,15,-11.083333333333332,9
3818,6,15,0,buy5,15,3.375,6
3819,9,0,15,big8,15,8.571428571428571,7
3820,5,15,0,buy6,15,-2.0921052631578947,19
3821,10,0,15,big8,15,0.0,7
3822,6,15,0,place8,15,-25.714285714285715,7
3823,5,0,15,place8,15,-1.5384615384615352,13
3824,8,0,15,big6,15,-7.5,4
3825,8,15,0,buy9,15,-8.571428571428571,7
3826,9,15,0,passOdds,15,3.75,6
3827,5,0,15,hiLo,15,8.000000000000002,30
3828,6,0,15,place5,15,-12.0,5
3829,5,0,15,dontPassOdds,15,-20.833333333333332,6
3830,10,15,0,place9,15,-30.0,4
3831,8,15,0,place8,15,-4.999999999999997,10
3832,6,0,15,place8,15,-5.7692307692307665,13
3833,6,0,15,lay8,15,-3.1250000000000036,1
3834,9,0,15,aceDuece,15,15.0,20
3835,4,0,15,big6,15,6.666666666666667,9
3836,10,0,15,hiLo,15,64.28571428571429,7
3837,4,0,15,place6,15,-3.7499999999999973,20
3838,6,0,15,buy8,15,7.973684210526315,19
3839,10,15,0,hard6,15,-21.42857142857143,21
3840,9,0,15,hard10,15,0.0,3
3841,10,15,0,buy9,15,-4.125,4
3842,5,0,15,buy8,15,21.545454545454543,11
3843,4,15,0,lay6,15,-1.5625000000000018,2
3844,4,0,15,aceDuece,15,10.000000000000002,9
3845,6,15,0,big8,15,4.285714285714286,7
3846,9,0,15,place6,15,5.000000000000002,14
3847,5,0,15,place9,15,3.0,4
3848,4,15,0,buy5,15,-7.5,4
3849,6,0,15,buy4,15,7.125,2
3850,4,15,0,place5,15,-13.5,4
3851,5,0,15,big6,15,0.0,8
3852,10,15,0,yoleven,15,-22.5,8
3853,9,0,15,buy8,15,0.9375000000000004,12
3854,9,15,0,cAndE,15,-20.0,3
3855,9,0,15,buy5,15,-8.3125,12
3856,10,15,0,hard4,15,-22.5,4
3857,6,15,0,hard6,15,5.624999999999999,32
3858,4,0,15,yoleven,15,-10.0,12
3859,8,15,0,world,15,0.0,3
3860,5,0,15,buy9,15,-18.875,6
3861,8,0,15,place9,15,-8.571428571428571,7
3862,4,0,15,place9,15,12.0,3
3863,5,0,15,place4,15,0.0,2
3864,5,0,15,buy6,15,2.791666666666667,18
3865,5,15,0,cAndE,15,-10.0,3
3866,5,15,0,hard10,15,-30.0,1
3867,4,0,15,place5,15,-7.5,8
3868,9,15,0,horn,15,-30.0,2
3869,5,15,0,aceDuece,15,-18.333333333333336,18
3870,9,0,15,bigRed,15,-20.0,6
3871,8,15,0,big6,15,-24.0,5
3872,4,15,0,big6,15,19.09090909090909,11
3873,6,15,0,buy9,15,3.374999999999999,6
3874,4,0,15,buy5,15,21.75,4
3875,9,15,0,hard10,15,-25.0,6
3876,4,0,15,buy10,15,-15.0,2
3877,4,15,0,yoleven,15,-20.0,9
3878,8,15,0,buy6,15,-17.142857142857142,7
3879,4,15,0,snakeeyes,15,7.941176470588234,17
3880,4,15,0,aceDuece,15,10.0,9
3881,8,0,15,place6,15,5.156250000000006,16
3882,5,15,0,buy5,15,36.75,5
3883,8,15,0,buy5,15,-8.875,6
3884,9,0,15,world,15,39.0,2
3885,5,15,0,come,15,-30.0,1
3886,4,0,15,lay8,15,-0.7812500000000009,4
3887,10,15,0,comeOdds,15,-30.0,3
3888,9,15,0,big6,15,-3.333333333333333,9
3889,8,0,15,bigRed,15,-30.0,4
3890,6,15,0,big6,15,-20.0,6
3891,4,0,15,lay6,15,26.875,1
3892,9,15,0,buy5,15,3.375,6
3893,10,15,0,dontCome,15,0.0,2
3894,10,15,0,hard8,15,-15.714285714285712,21
3895,8,15,0,buy4,15,-10.0,3
3896,8,15,0,passOdds,15,1.5,4
3897,8,0,15,buy10,15,44.25,1
3898,4,0,15,hiLo,15,-8.571428571428571,7
3899,8,15,0,cAndE,15,-12.0,5
3900,8,0,15,world,15,-5.3999999999999995,5
3901,8,15,0,place9,15,-13.5,4
3902,6,15,0,place10,15,-30.0,1
3903,9,0,15,cAndE,15,4.2857142857142865,7
3904,10,15,0,place4,15,-30.0,1
3905,4,0,15,big8,15,25.714285714285715,7
3906,6,0,15,hard4,15,-18.0,5
3907,4,0,15,hard10,15,36.0,5
3908,5,15,0,comeOdds,15,-13.125,4
3909,10,15,0,big8,15,15.0,10
3910,4,15,0,buy10,15,-10.0,3
3911,6,15,0,buy10,15,-11.4375,4
3912,9,0,15,lay8,15,26.875,2
3913,9,15,0,place4,15,-30.0,1
3914,4,15,0,hard4,15,-18.0,5
3915,10,0,15,place5,15,-3.6000000000000005,5
3916,8,0,15,anyCraps,15,-10.0,3
3917,9,15,0,buy10,15,19.5,6
3918,10,15,0,cAndE,15,0.0,2
3919,10,0,15,big6,15,20.0,6
3920,10,0,15,buy5,15,8.142857142857142,7
3921,10,15,0,place5,15,-30.0,5
3922,6,0,15,horn,15,-15.0,6
3923,10,15,0,buy5,15,12.5625,4
3924,6,15,0,place6,15,-6.562499999999997,8
3925,9,0,15,place10,15,-6.0,3
3926,4,15,0,passOdds,15,-30.0,1
3927,8,0,15,place4,15,21.0,2
3928,9,15,0,place5,15,2.4,5
3929,5,15,0,anyCraps,15,0.0,1
3930,10,0,15,bigRed,15,-30.0,1
3931,9,15,0,place9,15,14.0,3
3932,9,15,0,lay6,15,-3.1250000000000036,1
3933,9,0,15,horn,15,-22.5,4
3934,8,15,0,big8,15,0.0,6
3935,9,0,15,lay6,15,0.0,1
3936,6,0,15,world,15,4.714285714285714,7
3937,9,15,0,buy9,15,-10.928571428571429,7
3938,4,15,0,hard10,15,-30.0,1
3939,8,0,15,buy5,15,12.25,3
3940,8,0,15,buy9,15,-13.3125,4
3941,6,15,0,bigRed,15,-30.0,1
3942,8,0,15,cAndE,15,0.0,5
3943,4,15,0,hiLo,15,-27.0,10
3944,5,0,15,place10,15,0.0,1
3945,8,15,0,buy10,15,-7.875,2
3946,5,15,0,passOdds,15,20.625,4
3947,8,15,0,place4,15,-15.0,2
3948,4,15,0,lay8,15,-3.1250000000000036,1
3949,9,0,15,hard4,15,0.0,2
3950,4,15,0,horn,15,-30.0,2
3951,6,15,0,field,15,-10.0,3
3952,8,15,0,bigRed,15,45.0,1
3953,4,15,0,place4,15,-6.0,3
3954,6,0,15,bigRed,15,11.25,8
3955,4,15,0,place9,15,-10.0,3
3956,8,15,0,horn,15,-5.625,6
3957,8,15,0,lay8,15,-30.0,1
3958,5,0,15,dontComeOdds,15,6.666666666666668,3
3959,5,0,15,bigRed,15,-10.0,3
3960,9,0,15,buy4,15,10.6875,4
3961,5,15,0,dontCome,15,0.0,2
3962,6,0,15,place10,15,0.0,1
3963,8,15,0,anyCraps,15,0.0,1
3964,9,15,0,come,15,-30.0,1
3965,9,15,0,world,15,0.0,1
3966,6,15,0,world,15,0.0,1
3967,10,15,0,lay6,15,-22.5,4
3968,4,0,15,cAndE,15,60.0,1
3969,8,15,0,hard10,15,20.0,3
3970,9,0,15,field,15,0.0,1
3971,4,0,15,buy9,15,12.25,3
3972,8,0,15,field,15,15.0,3
3973,8,15,0,hard4,15,-15.0,2
3974,8,0,15,horn,15,-18.0,5
3975,5,15,0,place10,15,0.0,2
3976,6,15,0,dontCome,15,0.0,1
3977,6,0,15,anyCraps,15,0.0,1
3978,6,15,0,hard4,15,-15.0,4
3979,5,15,0,place9,15,-30.0,3
3980,9,15,0,anyCraps,15,-30.0,1
3981,10,0,15,lay6,15,-3.1250000000000036,1
3982,5,15,0,big8,15,-30.0,2
3983,4,15,0,cAndE,15,-30.0,1
3984,10,0,15,hard4,15,30.0,3
3985,9,15,0,bigRed,15,-30.0,1
3986,5,15,0,buy4,15,-10.0,3
3987,5,15,0,lay6,15,0.0,1
3988,8,15,0,lay6,15,-30.0,2
3989,4,0,15,place10,15,42.0,1
3990,8,0,15,place10,15,0.0,1
3991,10,0,15,buy4,15,29.25,2
3992,4,0,15,horn,15,60.0,1
3993,5,0,15,buy10,15,0.0,1
3994,9,15,0,buy4,15,14.25,2
3995,10,15,0,passOdds,15,-30.0,2
3996,5,15,0,world,15,-30.0,2
3997,6,15,0,come,15,0.0,2
3998,6,15,0,lay6,15,-1.5625,2
3999,10,15,0,hard10,15,-20.0,3
4000,5,0,15,anyCraps,15,45.0,2
4001,5,15,0,place5,15,36.0,1
4002,10,15,0,lay8,15,25.312499999999993,2
4003,10,15,0,place10,15,-30.0,1
4004,4,0,15,hard4,15,0.0,1
4005,10,0,15,place4,15,-30.0,1
4006,5,0,15,cAndE,15,0.0,1
4007,6,0,15,yoleven,20,-17.857142857142858,35
4008,10,0,15,hard8,20,15.9375,32
4009,6,15,0,buy8,20,-19.000000000000004,11
4010,10,0,15,place8,20,31.41025641025642,13
4011,6,15,0,cAndE,20,30.0,6
4012,6,0,15,place8,20,18.333333333333343,6
4013,5,0,15,dontCome,20,17.500000000000004,28
4014,6,0,15,aceDuece,20,-2.5,40
4015,5,0,15,aceDuece,20,-19.210526315789473,19
4016,8,0,15,snakeeyes,20,-8.928571428571429,56
4017,9,15,0,place6,20,4.583333333333336,24
4018,8,15,0,boxcars,20,-20.624999999999996,48
4019,4,0,15,hard6,20,-18.448275862068968,29
4020,4,0,15,buy8,20,21.636363636363637,11
4021,9,15,0,hard6,20,-10.555555555555557,18
4022,6,0,15,boxcars,20,30.471698113207545,53
4023,9,0,15,buy6,20,-17.846153846153843,13
4024,6,15,0,hard6,20,2.2222222222222223,18
4025,5,15,0,hiLo,20,-5.476190476190477,21
4026,8,0,15,hard10,20,0.0,8
4027,4,0,15,dontCome,20,4.117647058823529,34
4028,5,15,0,hard8,20,8.5,20
4029,8,0,15,dontCome,20,10.76923076923077,26
4030,8,0,15,buy9,20,-16.90909090909091,11
4031,6,0,15,bigRed,20,-31.25,8
4032,10,15,0,hard8,20,7.307692307692308,26
4033,9,15,0,buy6,20,1.214285714285714,14
4034,6,15,0,boxcars,20,-10.319148936170215,47
4035,4,15,0,hard6,20,6.851851851851853,27
4036,9,0,15,yoleven,20,-13.333333333333336,18
4037,9,15,0,place8,20,7.666666666666673,10
4038,9,0,15,boxcars,20,23.484848484848484,33
4039,5,15,0,hard6,20,-6.785714285714285,28
4040,10,0,15,boxcars,20,34.333333333333336,15
4041,9,15,0,buy8,20,6.533333333333334,15
4042,5,0,15,snakeeyes,20,19.6875,32
4043,5,15,0,buy9,20,127.0,2
4044,8,0,15,cAndE,20,15.0,11
4045,4,0,15,snakeeyes,20,25.34482758620689,29
4046,10,15,0,snakeeyes,20,40.55555555555555,9
4047,10,15,0,big8,20,-5.0,4
4048,6,15,0,aceDuece,20,2.03703703703704,27
4049,9,0,15,snakeeyes,20,-15.909090909090907,44
4050,6,15,0,snakeeyes,20,-23.139534883720923,43
4051,6,0,15,buy10,20,-20.0,2
4052,5,15,0,boxcars,20,-18.928571428571427,28
4053,8,15,0,place6,20,3.0000000000000058,5
4054,8,15,0,snakeeyes,20,-22.441860465116275,43
4055,8,0,15,dontComeOdds,20,3.0952380952380976,7
4056,4,15,0,lay8,20,18.749999999999993,2
4057,5,0,15,place6,20,10.000000000000007,18
4058,9,15,0,place9,20,-9.0,6
4059,4,15,0,buy8,20,11.09090909090909,11
4060,5,0,15,hard6,20,2.2413793103448283,29
4061,6,0,15,dontComeOdds,20,11.153846153846157,13
4062,9,0,15,hiLo,20,-9.0,25
4063,8,0,15,hard6,20,-3.6206896551724133,29
4064,5,0,15,hard8,20,16.2,25
4065,8,0,15,aceDuece,20,18.40909090909091,44
4066,4,15,0,passOdds,20,10.0,2
4067,6,15,0,place8,20,16.111111111111118,6
4068,5,15,0,aceDuece,20,5.000000000000003,19
4069,5,0,15,place8,20,2.272727272727277,11
4070,10,15,0,buy5,20,60.99999999999999,4
4071,8,15,0,hard8,20,-13.0,20
4072,8,0,15,hard8,20,-3.46153846153846,13
4073,8,0,15,yoleven,20,-0.5555555555555549,36
4074,5,0,15,place9,20,-2.0,8
4075,5,0,15,buy6,20,38.99999999999999,9
4076,8,0,15,buy6,20,1.2727272727272723,11
4077,6,0,15,place9,20,-19.0,3
4078,9,15,0,hiLo,20,-20.0,14
4079,5,0,15,hard10,20,-17.0,5
4080,4,15,0,place6,20,-7.1212121212121176,11
4081,5,0,15,boxcars,20,17.571428571428573,35
4082,9,15,0,buy5,20,39.0,6
4083,9,0,15,aceDuece,20,-20.88235294117647,17
4084,8,0,15,bigRed,20,-20.0,4
4085,6,15,0,horn,20,1.666666666666667,3
4086,10,0,15,buy5,20,38.0,5
4087,5,15,0,buy8,20,8.615384615384613,13
4088,4,15,0,hard8,20,-2.647058823529409,17
4089,9,15,0,aceDuece,20,7.7272727272727275,22
4090,5,15,0,snakeeyes,20,-4.354838709677421,31
4091,8,0,15,boxcars,20,-21.909090909090907,55
4092,9,0,15,buy8,20,-0.12499999999999989,16
4093,9,0,15,place6,20,1.4102564102564132,13
4094,8,15,0,horn,20,-20.0,6
4095,8,15,0,hiLo,20,-10.925925925925926,27
4096,4,15,0,big8,20,-5.0,5
4097,4,15,0,buy4,20,-5.333333333333332,3
4098,6,0,15,big8,20,10.555555555555557,9
4099,4,15,0,aceDuece,20,-27.5,12
4100,10,0,15,dontCome,20,19.19354838709678,31
4101,10,15,0,buy8,20,-14.25,12
4102,8,15,0,yoleven,20,7.857142857142858,28
4103,5,0,15,buy4,20,-5.333333333333336,3
4104,8,15,0,buy8,20,-16.75,4
4105,8,0,15,horn,20,4.2857142857142865,7
4106,10,15,0,place6,20,29.90196078431374,17
4107,9,15,0,big6,20,-11.666666666666668,3
4108,10,15,0,place8,20,-13.95833333333333,16
4109,9,0,15,dontCome,20,10.86206896551724,29
4110,9,0,15,big8,20,-5.0,2
4111,9,0,15,hard8,20,10.0,22
4112,10,0,15,snakeeyes,20,14.523809523809524,21
4113,9,0,15,hard6,20,3.7096774193548367,31
4114,6,15,0,hiLo,20,-2.8125000000000004,32
4115,5,0,15,buy8,20,12.999999999999996,17
4116,6,0,15,hard10,20,-11.0,5
4117,8,15,0,hard6,20,-4.666666666666665,30
4118,9,15,0,boxcars,20,-25.689655172413786,29
4119,6,15,0,hard8,20,5.434782608695652,23
4120,9,15,0,snakeeyes,20,16.470588235294116,34
4121,4,0,15,hard8,20,-2.3684210526315805,19
4122,6,0,15,dontCome,20,14.25925925925926,27
4123,10,0,15,hiLo,20,-11.0,10
4124,6,15,0,yoleven,20,-8.333333333333332,30
4125,10,0,15,place6,20,1.6666666666666725,16
4126,8,15,0,aceDuece,20,-26.599999999999998,25
4127,5,0,15,buy9,20,16.777777777777782,9
4128,5,15,0,yoleven,20,-26.818181818181817,11
4129,6,0,15,dontPassOdds,20,18.33333333333334,5
4130,4,0,15,big8,20,12.0,10
4131,10,15,0,buy6,20,-14.3125,16
4132,10,0,15,aceDuece,20,48.333333333333336,6
4133,4,0,15,buy6,20,-9.857142857142858,7
4134,10,15,0,dontCome,20,1.0,5
4135,9,15,0,hard8,20,-0.5555555555555549,27
4136,9,0,15,place8,20,2.8571428571428625,14
4137,6,0,15,hiLo,20,-10.161290322580646,31
4138,4,15,0,place5,20,9.0,6
4139,8,0,15,hiLo,20,-9.193548387096772,31
4140,4,0,15,place10,20,-5.0,1
4141,6,15,0,comeOdds,20,-5.4,10
4142,10,0,15,buy8,20,1.9999999999999998,16
4143,4,15,0,yoleven,20,-22.142857142857142,7
4144,4,0,15,place6,20,3.4615384615384652,13
4145,8,0,15,buy5,20,-8.666666666666668,3
4146,6,0,15,buy9,20,-20.0,4
4147,8,0,15,big6,20,-5.0,3
4148,6,0,15,snakeeyes,20,-15.499999999999996,40
4149,4,15,0,boxcars,20,2.391304347826088,23
4150,9,0,15,place5,20,1.0,4
4151,9,15,0,horn,20,-35.0,1
4152,10,0,15,buy9,20,-6.571428571428572,7
4153,5,15,0,hard10,20,-23.0,5
4154,4,15,0,buy6,20,8.727272727272727,11
4155,5,15,0,place6,20,3.05555555555556,12
4156,4,0,15,place8,20,8.148148148148152,18
4157,10,15,0,aceDuece,20,-18.333333333333332,9
4158,4,0,15,horn,20,75.0,1
4159,5,0,15,hard4,20,-15.0,6
4160,10,15,0,boxcars,20,-22.727272727272727,22
4161,6,0,15,hard8,20,-3.571428571428572,28
4162,4,0,15,boxcars,20,33.14814814814815,27
4163,5,0,15,yoleven,20,10.45454545454545,22
4164,8,15,0,dontCome,20,-5.0,2
4165,4,15,0,snakeeyes,20,-27.105263157894733,19
4166,5,15,0,place5,20,43.0,2
4167,8,0,15,place6,20,15.000000000000007,12
4168,8,15,0,anyCraps,20,-5.0,3
4169,4,15,0,hiLo,20,-20.0,8
4170,5,15,0,passOdds,20,-35.0,6
4171,10,0,15,hard6,20,9.444444444444441,27
4172,6,15,0,buy9,20,-5.0,2
4173,8,15,0,buy6,20,6.428571428571427,14
4174,5,0,15,dontComeOdds,20,28.33333333333333,2
4175,5,15,0,comeOdds,20,-35.0,4
4176,5,0,15,big8,20,7.499999999999998,4
4177,8,0,15,dontPassOdds,20,9.44444444444445,9
4178,4,0,15,buy9,20,25.25,8
4179,9,0,15,dontComeOdds,20,7.2222222222222205,6
4180,4,0,15,buy5,20,-25.0,3
4181,9,15,0,world,20,-13.666666666666668,3
4182,5,15,0,buy5,20,-21.833333333333332,6
4183,6,15,0,place4,20,51.0,1
4184,8,15,0,passOdds,20,1.9999999999999991,6
4185,10,15,0,hard6,20,9.117647058823527,17
4186,5,15,0,place9,20,-20.0,4
4187,9,15,0,hard4,20,28.33333333333333,3
4188,9,0,15,place10,20,-5.0,1
4189,9,15,0,hard10,20,19.28571428571429,7
4190,5,15,0,anyCraps,20,-5.0,1
4191,10,15,0,big6,20,-16.666666666666668,6
4192,4,15,0,dontCome,20,5.0,3
4193,4,0,15,hard10,20,14.999999999999996,5
4194,8,15,0,big8,20,0.0,2
4195,4,15,0,buy5,20,4.5,4
4196,5,15,0,buy6,20,-6.0,12
4197,9,0,15,hard10,20,-20.0,6
4198,4,0,15,aceDuece,20,23.749999999999996,8
4199,6,15,0,place6,20,1.6666666666666732,6
4200,6,0,15,place5,20,-15.0,3
4201,9,15,0,buy9,20,44.0,2
4202,8,15,0,field,20,35.0,1
4203,4,15,0,cAndE,20,45.0,1
4204,5,0,15,cAndE,20,-12.5,4
4205,6,0,15,cAndE,20,-7.0,10
4206,6,0,15,hard6,20,-3.4615384615384612,13
4207,4,0,15,anyCraps,20,-5.0,2
4208,8,0,15,buy4,20,24.0,1
4209,9,15,0,buy10,20,-35.0,2
4210,6,0,15,horn,20,1.2499999999999996,8
4211,4,0,15,big6,20,22.77777777777778,9
4212,9,15,0,cAndE,20,-10.555555555555554,9
4213,4,15,0,big6,20,-11.666666666666666,3
4214,9,15,0,yoleven,20,-24.500000000000004,20
4215,5,0,15,hiLo,20,-5.357142857142859,28
4216,10,0,15,big8,20,-1.6666666666666687,9
4217,9,15,0,field,20,-35.0,1
4218,6,15,0,big8,20,9.285714285714286,7
4219,6,15,0,place5,20,-20.0,4
4220,6,15,0,anyCraps,20,-5.0,2
4221,4,0,15,yoleven,20,-18.846153846153847,13
4222,4,0,15,buy10,20,-12.5,4
4223,9,15,0,big8,20,-35.0,2
4224,8,15,0,buy5,20,-21.833333333333332,6
4225,9,0,15,buy10,20,4.666666666666667,3
4226,8,15,0,place8,20,-16.666666666666664,8
4227,4,0,15,place5,20,11.0,3
4228,8,15,0,place5,20,-20.0,2
4229,5,15,0,cAndE,20,45.0,1
4230,4,15,0,place8,20,16.851851851851862,9
4231,6,15,0,hard10,20,-11.0,5
4232,5,15,0,place8,20,7.222222222222228,9
4233,4,0,15,hiLo,20,43.333333333333336,6
4234,6,15,0,buy6,20,-10.666666666666668,6
4235,6,15,0,place9,20,-35.0,2
4236,8,15,0,cAndE,20,7.857142857142858,7
4237,6,0,15,buy8,20,7.545454545454547,11
4238,10,15,0,place5,20,-35.0,1
4239,8,0,15,place9,20,-11.0,2
4240,9,15,0,passOdds,20,-11.000000000000002,10
4241,9,0,15,horn,20,-15.0,3
4242,9,15,0,comeOdds,20,-19.0,5
4243,10,15,0,yoleven,20,-3.1818181818181817,11
4244,6,15,0,buy4,20,-20.0,2
4245,5,15,0,big8,20,14.999999999999998,4
4246,10,0,15,big6,20,1.6666666666666667,9
4247,6,0,15,hard4,20,-12.5,4
4248,6,15,0,buy5,20,-23.0,5
4249,8,15,0,buy4,20,24.5,2
4250,5,0,15,horn,20,120.0,1
4251,8,15,0,big6,20,11.666666666666666,6
4252,5,0,15,dontPassOdds,20,15.666666666666663,5
4253,4,15,0,place9,20,13.0,2
4254,10,0,15,place5,20,-35.0,1
4255,6,15,0,hard4,20,-17.0,5
4256,8,0,15,place5,20,37.0,2
4257,10,0,15,yoleven,20,-10.0,6
4258,5,15,0,big6,20,3.3333333333333326,6
4259,4,0,15,place9,20,-3.5,4
4260,8,0,15,place4,20,-20.0,2
4261,8,15,0,hard4,20,-11.0,5
4262,10,15,0,hiLo,20,-35.0,6
4263,4,15,0,buy9,20,-10.5,2
4264,5,15,0,lay8,20,-20.0,2
4265,8,0,15,buy10,20,9.5,2
4266,8,0,15,world,20,-5.0,1
4267,10,0,15,hard4,20,28.333333333333336,6
4268,8,0,15,hard4,20,-35.0,5
4269,5,15,0,buy10,20,-20.0,2
4270,10,15,0,buy9,20,-35.0,2
4271,10,15,0,passOdds,20,-35.0,2
4272,5,15,0,dontCome,20,-5.0,1
4273,6,15,0,world,20,-17.0,5
4274,8,15,0,buy9,20,-18.666666666666664,3
4275,5,0,15,world,20,-35.0,1
4276,9,0,15,place4,20,-5.0,1
4277,6,15,0,passOdds,20,-2.1111111111111116,9
4278,10,15,0,buy10,20,-35.0,1
4279,9,0,15,bigRed,20,-5.0,1
4280,6,15,0,big6,20,-35.0,2
4281,9,0,15,hard4,20,-5.0,4
4282,10,0,15,lay8,20,69.58333333333333,2
4283,10,15,0,buy4,20,9.5,2
4284,6,0,15,buy4,20,53.5,2
4285,9,15,0,lay8,20,-35.0,1
4286,9,0,15,world,20,15.0,1
4287,10,15,0,hard4,20,-20.0,2
4288,6,15,0,come,20,-35.0,1
4289,4,15,0,hard10,20,135.0,3
4290,6,0,15,field,20,20.0,2
4291,9,0,15,big6,20,-1.6666666666666665,3
4292,4,15,0,lay6,20,0.8333333333333286,1
4293,10,15,0,place10,20,51.0,1
4294,6,15,0,buy10,20,-35.0,2
4295,5,15,0,hard4,20,-17.0,5
4296,9,15,0,place10,20,-35.0,1
4297,4,0,15,hard4,20,-35.0,2
4298,10,0,15,buy6,20,-5.0,4
4299,5,0,15,big6,20,-10.0,8
4300,5,0,15,bigRed,20,-35.0,1
